0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.004000	-0.004000	0.202000	192.000000	31.000000	96.000000	255.000000	224.000000	6.000000	80.000000	0.000000	0.000000	0.000000	1679087476.750080	0.000000
1.000000	-3701.962972	-10449.149960	7420.779159	-7301.689065	-5745.493560	-8678.578875	-2738.356917	-2976.782975	1.004000	-0.004000	0.202000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679087476.766079	0.000000
2.000000	-3668.211838	-10414.616515	7444.449657	-7282.220695	-5716.726865	-8655.020136	-2712.205376	-2961.248512	1.004000	-0.004000	0.202000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679087476.772234	0.000000
3.000000	-3660.411079	-10402.881849	7464.521523	-7259.265454	-5691.022359	-8628.980354	-2693.966352	-2943.076544	1.004000	-0.004000	0.202000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679087476.779034	0.000000
4.000000	-3719.553795	-10466.919597	7415.750017	-7304.013646	-5745.091229	-8679.942331	-2749.264568	-3000.319362	1.004000	-0.004000	0.202000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679087476.779052	0.000000
5.000000	-3724.180606	-10475.614426	7402.361322	-7316.530623	-5757.250578	-8704.104567	-2770.297560	-2992.742120	1.004000	-0.004000	0.202000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679087476.787103	0.000000
6.000000	-3661.685128	-10410.436739	7451.959843	-7271.782431	-5702.801729	-8658.886988	-2741.419106	-2938.717954	1.004000	-0.004000	0.202000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679087476.787124	0.000000
7.000000	-3637.254672	-10381.312416	7478.737233	-7241.696983	-5670.145830	-8626.923993	-2694.078111	-2901.234079	1.004000	-0.004000	0.202000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679087476.794154	0.000000
8.000000	-3685.601495	-10430.933288	7440.359287	-7268.764945	-5706.243897	-8673.080346	-2718.933251	-2940.014355	1.010000	-0.002000	0.208000	192.000000	31.000000	144.000000	255.000000	240.000000	6.000000	128.000000	0.000000	0.000000	0.000000	1679087476.794172	0.000000
9.000000	-3714.658763	-10465.243216	7401.735473	-7301.890230	-5742.788999	-8710.564221	-2763.659091	-2982.974408	1.010000	-0.002000	0.208000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1679087476.801682	0.000000
